author,text,published_at,like_count
@ionutteodorradoi4747,"Unde sunt cei care spun că Recorder lucrează la comandă!??? Uitați aici cine vă conduce!! Ăsta este adevărul! Presa este cumpărată, politicul este cumpărat, poliția este cumpărată, totul se rezumă la serviciile secrete care conduc!",2025-01-27T09:40:21Z,0
@Antonia097Bunduc,Cel mai slab președinte care l-a avut România democratica,2025-01-27T05:30:32Z,0
@misucroitor5378,"VIA UT ROMA ❗❗❗

""...Visul luciferic al unui ""nou Atlantis"" se încearcă a fi împlinit acum prin America, dovezile există deja și sunt incontestabile!
Dar cine, și ce mecanisme sinistre au acţionat în timp, împingând această naţiune spre împlinirea acestei ample agende ? 
Nu e simplu să urmărești și să descoperi încrengătura societăţilor secrete, dar dacă ne întoarcem la descoperirile din Scripturi pe care Dumnezeu le-a dat în vechime profeţilor Săi, vom descoperi cu adevărat o imagine de ANSAMBLU a istoriei umane; felul cum  ""taina fărădelegii"" s-a infiltrat și a lucrat în creștinism de-a lungul istoriei !

CODUL PROFEŢIEI !

Pentru înţelegerea cărţii Apocalipsa, avem o cheie în Daniel. Cele două cărţi merg împreună. Foarte mulţi cred că principala cheie pentru a dezlega şi înţelege codul profetic al Scripturii se găseşte în visul lui Nebucadneţar (Daniel 2)...  unde avem schița sumară și generală a PATRU imperii:

1. Capul de AUR(Babilonul)
2. ARGINT(Medo-Persia) 
3. BRONZ  (Grecia)
4. FIERUL  (Roma)

Degetele picioarelor reprezintă momentul despărţirii imperiului roman în ZECE părți (anul 476, regatele europene, invazia barbară). 

Imperiul roman  continuă și în Evul Mediu, căci  fierul se împletește cu LUTUL, tronul Romei, rămas vacant... a fost preluat și continuat prin papi, până în zilele noastre!

   Așadar, imperiul roman apare descris complex, divers și longeviv, el va continua până la revenirea Mântuitorului, căci piatra care lovește și distruge statuia pentru totdeauna reprezintă pe Iisus Hristos care va instaura Împărăția veșnică la revenirea Sa. 
  Simbolurile pe care le găsim în cartea Apocalipsei sunt luate din întreaga Scriptură și din cartea lui Daniel. Când ucenicii au întrebat,  Iisus a răspuns că ar trebui să studiem cartea lui Daniel dacă vrem să înțelegem semnele sfârșitului (Mat. 24).
Mai mult,  Apocalipsa lui Ioan ne vine în 
ajutor, completează cartea Daniel semnalând prezența Americii la evenimentele finale!

   ""Apoi am văzut ridicându-se din pământ 
o altă fiară, care avea două coarne ca ale unui miel... lucra cu toată puterea fiarei dintâi înaintea ei..."" (citește Apoc. 13:11-12).

Așadar Apoc. 13 descrie DOUĂ  fiare gigant!

Dacă reușim să înțelegem că a doua fiară este America, Apocalipsa devine practic pentru noi o carte deschisă !

    Un extras interesant 
din presa americană a anilor 1903:

“Când Statele Unite va conduce lumea, Biserica Catolică va conduce lumea..""
[ Arhiepiscopul Quigley, 1903 “The Chicago Tribune” ]

Așadar, după ce Roma păgână se creștinează, Sfântul Imperiul Roman  continuă și în Evul Mediu... dar puterea politică a sistemului papal devine puternic eclipsată în Epoca Revoluției Franceze. Este momentul când Papalitatea primește ""rana de sabie"", deci dispare  pentru o vreme, însă imediat după aceasta profeția ne semnalează ridicarea unei alte puteri mondiale. Este vorba de Statele Unite ale Americii ! Ea este prezentă astăzi în toate colțurile globului !

""Apoi am văzut ridicându-se din pământ 
o altă fiară, care avea două coarne ca ale unui miel... lucra cu toată puterea fiarei dintâi înaintea ei..."" (citește Apoc. 13:11-12).

Coarnele ""ca de miel"" pot simboliza 
o națiune creștină, tinerețe și nevinovăție !

În urmă cu 400 de ani, Bacon credea că Atlantis era chiar America. Bacon era capul francmasoneriei şi a rosicrucianismului. La acel moment, mulţi dintre rosicrucianişti 
s-au alăturat francmasoneriei. Preşedintele George Bush jr. vorbea despre modul cum ar putea să ducă democraţia altor ţări. 
Dar America era Republică.
 „America n-a fost niciodată democraţie”
    [ Dr. Stan Monteith, Host& founder, 
      Radio Liberty ].

Ideologia unui ""nou Atlantis"" aparține  numai celor din cadrul religiilor mistice şi a societăţilor secrete care promovează această idee a democratizării omenirii și care să lumineze naţiunile !
G. Bush:
""... Când fondatorii noştri au declarat noua ordine a tuturor veacurilor, ei acţionau 
într-un veac al speranţei care trebuie 
să se împlinească.” 
[ George Bush – ""Inauguration Speech"" ]
PREZENTAREA COMPLETĂ 
👇👇👇
https://youtu.be/vJCtP6jouJQ?si=_EqnNKTGZJVknpgs",2025-01-25T18:33:33Z,0
@evimateiu6930,",, perodic "" ai distrus si ai vandut tara !
,, perodic "" ai saracit oamenii !",2025-01-25T18:00:38Z,0
@elenaparausanu8745,Ce ghinion  au avut Romanii!,2025-01-25T11:01:10Z,0
@florinmotoc4988,Sunt convins ca se putea face mult mai mult dar Presedintele a avut si meritele sale!Romania a ramas pe parcursul european si a inaintat cu pas de melc pe calea Cea Buna!Ma tem de ceea ce va urma cu un Presedinte stil Georgescu sau Aur la putere!Personal as vrea ca Romania sa se intoarca la Monarhie dar asta nu cred ca e posibil!,2025-01-25T08:13:15Z,0
@claudiusolomon2554,"Bài fratilor..! Nu-l mai suport pe gunoiul de Iohanis,o sà plateasca toti ,pentru cà pîinea pe care ei o mànînca ,este o pâine murdarà,pt cà o cumpàrà cu bani murdari..!!",2025-01-24T22:34:16Z,0
@NeculaiDanaila-f9s,D-le fost Președinte Iohanis  A ta oleh abaita  leh li șam !   Ani roțe lotrâ Président Azov!,2025-01-24T14:46:43Z,0
@GabrielaKadar-cw3xg,"Auzi-l pe johanis cum zice cuvântul ""periodic"" :  PERODIC",2025-01-24T00:10:23Z,0
@GabrielaKadar-cw3xg,"Vai nouă! Ce încrengătură de hoți si de excroci.Este plină țara de ei. Nu au in cap decât,cum să fure , să facă bani , bani si iar bani. Dacă nu sunt acolo , în guvern, nu știu să facă nimic.
Vai , Doamne! Si pe progeniturile lor le învață tot așa. Si justiția? Si ea este tot așa. Ce va fi de țara asta ?",2025-01-24T00:07:02Z,0
@lucianvlasceanu8657,"Am facut pariu ca acest kwi va fi una din cele mai mari tepe, iar plata pentru pierderea pariului s a facut cu 3 ani in urma, iar prietenii m au intrebat de ce am fost asa sigur, iar eu le am raspuns ca la bataie nu stai si taci ca mortul in papusoi, mai merge un pariu tot facut atunci ca va deveni cea detestata persoana din tara si mi a iesit si asta nu ca am puteri magice Ci ca se vedea cu ochiul liber",2025-01-23T04:28:01Z,1
@Rdgvideo1989,"Cam peste tot pe unde am comentat, nu am primit raspuns, poate doar aceeasi marie cu alta palarie...luatu dupa turma. 
Totusi intrebarea e: ce vroiati sa faca Iohanis mai mult? Ca eu nu inteleg...atributiile functiei lui sunt clare, deci ce trebuia sa faca?!",2025-01-20T21:02:00Z,0
@romeozamfir7199,"Am fost orbi si creduli , naivi si manipulati 1 Sper sa ne revenim , sa ne curatam de otrava acelor timpuri 1",2025-01-19T08:39:36Z,0
@mariusludosan7927,Când văd că 75% dintre jandarmi trăiesc la limita sărăciei....își merită soarta gunoaiele...,2025-01-18T22:00:53Z,0
@mioarasaadi3493,Asta s-a jucat cu Romania,2025-01-18T21:16:55Z,0
@perspico63,"Destul de subiectiv documentarul. Nu știu ce așteptări a avut și cât de dezamăgită a fost, dar d-na Dogioiu îl urăște visceral pe Iohannis, iar documentarul este construit 50% pe părerile dumneaei. Același lucru și cu Ghinea sau Ludovic Orban, ambii aflați în conflict evident de interes, cu mari frustrări. De ce nu apare în documentar un personaj-cheie, Cioloș?! E adevărat că Iohannis nu a comunicat mai deloc timp de 10 ani, deși a promis că o va face regulat, dar ce vină are că, după guvernul Cioloș, populimea a votat masiv PSD.?!
   În primul mandat a trebuit să facă față asalturilor trepădușilor lui Dragnea împotriva Justiției, fiind nevoit să facă echilibristică pentru a nu fi suspendat. Poate s-a uitat, dar în primul mandat, cu o minoritate parlamentară a reușit să țină piept, aproape singur, PSD-ului și să-i bage la pușcărie liderul, pe Dragnea și să doboare guvernul Dăncilă. 
   Doar cine nu cunoaște atribuțiile și limitările președintelui îl poate învinovăți pe Iohannis că a colaborat cu PSD. Vina este a romănilor care au votat mereu PSD, acesta fiind mereu partidul cu cele mai multe voturi. Iohannis a lucrat doar cu materialul clientului, nu putea face minuni fără voința poporului. Cum ar fi putut schimba Constituția, componența CCR (sursa Răului), implicit Justiția, Avocatul Poporului ș.a.m.d. fără o largă majoritate parlamentară?
În al 2-lea mandat a trebuit să facă față pandemiei, ieșirii de la guvernare a USR, invaziei Ucrainei, despre care existau informări cu 5 luni înainte.
Peste câțiva ani, când o să judecăm la rece, fără să mai fim manipulați cu vacanțe la schi, deplasări ”costisitoare” cu avionul și escale la Sibiu, după ce vom fi aflat llucruri care nu au putut fi date publicității la vremea respectivă sau pe care Iohannis s-a încăpățânat să nu le comunice, vom ajunge la concluzia că Iohannis a fost un președinte foarte bun, care a ținut România pe linia de plutire și a menținut-o pe parcursul european.",2025-01-18T12:03:44Z,1
@noirmk1909,"Și uite așa fraților indiferent de ce fel de președinte o sa avem vreodată tot același rahat o sa fie , atâta timp cât în Romania exista un stat paralel care face ce vrea el ,când vrea el și cu cine vrea el ,toți o sa fie efectiv înghițiți de sistemul profund corupt !!!",2025-01-18T09:44:44Z,1
@cristinzaha2381,La închisoare cu el. Crepauar să crape,2025-01-18T05:18:44Z,0
@VikyPint,"Iohanis este un narcisist, grandomansi nu este un individ inteligent..Nu vorbea cu oamenii din popor ptr. ca era arogant si prost.Se credea superior tuturor.L-am votat si-mi pare rau.Cer iertare rominilor.",2025-01-17T14:45:50Z,2
@il_separatio4673,Și Constantinescu este profesor.... diferența este că el s.a retras ...K.W.I....nici azi măcar,2025-01-16T23:59:30Z,1
@il_separatio4673,Recorder ...nu mai e ...a fost tot ce mi.am dorit ...,2025-01-16T23:51:17Z,0
@quakeaddicted,Romanian Deep State,2025-01-16T15:25:19Z,0
@GabrielCompexit,"Nu a meritat, 10 ani irositi - s a distrat pe banii mei",2025-01-16T12:47:45Z,1
@salsasalsa2631,"Acest ,,președinte"" trebuie judecat pentru toate faptele săvârșite înainte de mandate și pe timpul acestora. Este interesant de aflat și acumulările materiale ale familiei Ioahanis pe timpul celor două mandate. De cercetat și relația cu anumite servicii secrete și implicarea acestora în fărădelegi, în actul de justiție.  Antagonizarea societății românești este rezultatul manipulării  efectuate  de structuri antistatale.",2025-01-15T20:23:21Z,2
@liviadrideanu7346,Rinjetul....periculos....ce fac psihologii psihiayri nu vad cu ce ne confruntam??? Nu aveti vreo rezerva la obreja???,2025-01-15T19:07:31Z,1
@constantinmiramar5608,"DEMISIA LUI JOHANNIS ESTE DE INTERES NATIONAL!!
!DEMISIA JOHANNIS!!! ”Daca as pleca, ar trebui sa plec prin DEMISIE. Or, sa plec PRIN DEMISIE ESTE SIGUR, POSIBIL  si acest lucru, dar n-as face-o fara o motivatie extrem, extrem de solida, PENTRU UN INTERES PUBLIC”",2025-01-13T23:25:48Z,0
@ioanales1306,"Mtumesc  lui Dumnezeu ca a apărut Dl Călin Georgescu care ne-a deschis ochii și ne-a arătat adevarata directie a României!Daca nu candida dansul,dormeam in continuare toți!Multumim pentru acest frumos material.Adevarata fata a lui Iohanis! Va rog sa spuneti și faptul ca este evreu și de partea cui este.Planurile evreilor!Faptul ca toți conducătorii României au fost evrei.Oare de ce?Care sunt interesele lor fața de România și ce doresc ei de fapt! Cred ca mulți nu cunosc aceste aspecte și trebuie sa fim informați!",2025-01-13T22:06:26Z,0
@lisaisabella182,"ROMANIA, NU A AVUT UN ADEVARAT PRESEDINTE.  A AVUT DOAR UN ''TRAVELER"" AROUND THRE WORLD"" PE BANII ROMANILOR.  CONTINUATI LUPTA PASNICA PT. VOTUL VOSTRU.  NUMAI LASATI SA FIE VANDUT PENTRU"" UN DOLLAR GAURIT"" CUM S-A VANDUT IN ANUL 1989 DE ILIESCU! PACAT CA NU A EXISTAT UN ""GEORGESCU"", ROMANIA AR FI ARATAT ALTFEL. CU VICTORIA LUPTATORILOR SI CU O TARA FARA DATORIE!!!!!! UNDE ERA ROMANIA????  NU AR FI AJUNS  "" SLUGA LA DARLOAGA""!  ACUM OR NICIODATA!!!!",2025-01-13T17:51:29Z,0
@joshowen9054,U E  imp..une cor..upti ca sa ne !a resu..rsele,2025-01-13T16:14:36Z,0
@Martina-k9n1j,"Recorder, sunteti minunati. Ramaneti puternici si scoateti la iveala adevevarurile ascunse. Voi sunteti salvarea noastra. Acest reportaj este un exemplu de profesionalism si curaj. 
Iohannis este probabil cel mai jalnic si viclean presedinte al Romanieui. Faptul ca ´e neamt¨a dat incredere multora pe principiul ca ´neamtul tace, da´ face¨. Da face, orice, ca sa stea caldut si nederanjat sa troneze. Mie nu mi-a inspirat incredere si nu l-am votat, asa ca n-am regretul ca m-a pacalit. Dar ma dezgusta maxim si abia astept sa nu-i mai vad fata si sa nu-i mai aud glasul in mass media. Un narcisist care nu a uitat de ce se afla acolo, ci ignora cu buna stiinta rolul pe care -l are de fapt, faptul ca un presedinte se sacrifica pt tara sa, nu e cocotat acolo ca sa se simta bine, sa faca pe placul celor care-i asigura locul caldut, sa se plimbe, sa-si imbogateasca garderoba si sa-si faca liftinguri faciale. Un mamut de presedinte, care scoate 2 vorbe pe minut si alea chinuite si dictate de catre altii. Un egoist las scalv al serviciilor secrete. Nu a iubit si nu iubeste tara asta si oamenii care l-au votat cu incredere. Asa cum a fost si Iliescu, care a inchis ochii si i-a lasat pe hoti sa jefuiasca tara. Sa le fie rusine!",2025-01-13T10:59:58Z,0
@MariaGoronea,Omul Klaus Yohannis urăște românia și poporul român...iubește numai bigățiile româniei!,2025-01-13T10:36:27Z,0
@catalinike,"V au plimbat cum au vrut ei
Dragnea a fost țapul trimis la taiere
Obiectivele lor au fost altele
Sa controleze justiția",2025-01-13T01:40:42Z,0
@gaston74673,Problema este la ROMÂNI !...nu la aceste cangrene,2025-01-13T00:00:33Z,0
@gaston74673,Cum de respiră aerul românesc  aceste năpârci???...of😢😢😢,2025-01-12T23:39:30Z,0
@misterm.3432,Ce sistem putred si mizer. Și voi vă scandalizați im funcție de cine iese președinte la următoarele alegeri. Piate să fie oricine! Poate Georgescu ala chiar e diferit de se tem astia..,2025-01-12T13:48:22Z,0
@dumitrupaduraru7438,Asta inseamna sa nu avem o cultura politica Alwgem ce nu trbue,2025-01-12T08:17:11Z,0
@dumitrupaduraru7438,Adevarat ca am crezut in Iohanis atunci dar Ponta reprezenta UN pericol Mai mare  si ada si era pentru CA nu stiam ce om ne VA conduce pe urma Dar nu stiam ce VA face PNL ul pe urma Ce a inceput pe Timpul USL a continuat pe urma Partidul Unic PSDNL a condus Romania pentru mult timp si inca IL conduce  Nu sunt deacord cu izolationalistii dar cum poate lumea Sa fie de acord cu aceasta Mafie?,2025-01-12T08:14:59Z,0
@dumitrupaduraru7438,Adevarat ca am crezut in Iohanis,2025-01-12T08:07:15Z,0
@cristilek,"Deceniul Iohannis un deceniu doar pentru el! Un nesimțit Iohannis, şi un popor adormit şi laş.😢",2025-01-12T03:16:14Z,1
@Cook-Me-Fresh,"Eu nu am pus botul la politica romaneasca niciodata. Nu pot fi pacalit. Nu am votat niciodata si nici nu voi vota, toti sunt mincinosi. Toti!!!",2025-01-12T01:49:08Z,0
@irinelcerber4718,"Stat parlamentar? sau prezidential? unde  suntem noi, intr-o Romanie confuza? Dictatura sau vrem inspre aceasta idee? Libertate sau circ si decizii fara stirea noastra? Legionari, fascisti, iubitori de glie sau iubitori de diversitate, de democratie? Scindati intre nationalisti inteles gresit? sau cu adevarat nationalisti  ca pe vremea lu nea Nicu? mai merita sa traiesc cu voi? sa sa imi iau viata?",2025-01-11T20:55:06Z,0
@florinaotet4460,"”... ați fost depozitarul (...) voinței unei majorități care urma să împingă România înainte.” 
Mi se pare logică și legitimă întrebarea: De ce s-a împotmolit (definiția din DEX a cuvântului mi se pare extrem de sugestivă) voința acelei majorității în persoana Klaus Iohannis?",2025-01-11T19:38:23Z,0
@luk67155,Un dobitoc penal si mincinos,2025-01-11T18:30:32Z,0
@dabijalaurentiuflorentin5848,Update 2025 Joha e tot presedinte si nu cred ca vrea sa plece prea curand ....,2025-01-11T11:59:45Z,0
@dabijalaurentiuflorentin5848,Ce enervant e omul asta ?!,2025-01-11T10:57:46Z,0
@silviubratu8074,Ma doare sufletul de tara mea! 😢😢😢,2025-01-10T23:51:58Z,0
@damianantonioredy,Imi vine sa vomit. Iohanis un nebun care este asetat de putere. Dumnezeu te va pedepsi si istoria te va canaliza ca un psicopatic,2025-01-10T21:43:04Z,0
@StefanDumitru-g2b,Alexandria bingo ytal cfr,2025-01-10T21:37:07Z,0
@StefanDumitru-g2b,❤,2025-01-10T21:36:27Z,0
@StefanDumitru-g2b,Girgiu beltii si calugareniii🎉,2025-01-10T21:36:17Z,0
@StefanDumitru-g2b,Dimitrii.be 1:03:10 be stalin ruble krihivs🎉,2025-01-10T21:34:51Z,0
@StefanDumitru-g2b,Malos🎉,2025-01-10T21:01:57Z,0
@StefanDumitru-g2b,"5.5,.2 stefan dumitru apolodor rogoredo milano alberg bacuz🎉",2025-01-10T20:59:41Z,0
@StefanDumitru-g2b,Chibrit sss sti nu🎉,2025-01-10T20:45:22Z,0
@elaselen,"Mai rușine să vă fie, eu nu sunt de acord cu așa zisa voastră ancheta. Voi sunteți ca ăia, omil a murit și după doar parastasul îi mai putem face. Unde ați fost mai până acum? De ce după 10 ani? Nici nu pot sa văd adunătura voastră din acest (colaj) așa zisă anchata reportaj. De aceea moare o țară, că voi faceți lucrurile la finalul finalului. Păcat , trbuia demult.....",2025-01-09T09:52:08Z,0
@ccvd2420,"""RECORDER"", DE CE NU SPUNETI CĀ LA ALEGERILE PREZIDENTIALE DIN 2014 AU FOST   3(TREI)  CANDIDATII, NU DOAR ACEST IOHANIS SI PONTA ?!???",2025-01-08T12:57:33Z,0
@virgil-ginelostafe9227,"Între timp Iohannis s-a alăturat Ciumei Roșii, ușor ușor s-a vandut! Romania pedalează in gol daca nu se schimbă absolut tot Parlamentul!",2025-01-08T10:12:14Z,0
@hamilton2000,"Cand o sa faceti un material despre cum PNL-ul l-a sponsorizat in secret cu 1mil de euro (Cititi declaratile ANAF) pe domnul presedinte Calin Georgescu ca sa se asigure ca George Simion si Ciolacu nu vor ajunge in turul 2, numai ca nu si-au imaginat ca si Georgescu o sa prinda la publicul de pe tik-tok asa de bine si s-au ars singuri.
Pana in prezent am tot vazut aceasi pozitie Biased pe care si Latrina o sustine despre domnul Calin Georgescu insa lafel ca si Iohannis cand a fost intrebat in Parlamentul Europei, nu exista dovezi, ci doar suspiciuni pe care s-a bazat dicta... pardon, decizia CCR.
Daca nu puteti vedea ca si in prezent faceti jocurile politice a domnului Iohannis care si-a extins ilegal mandatul ca sa se mai dea pe banii nostri cu avionul, este foarte trist.",2025-01-08T07:36:55Z,0
